SubjID,cond,RespID,ItemID,tord,tplay,tbegin,tend,choice,listID,ncond,tloc,cloc,RT,mtord,half
10,control,204.0,boat,4.0,5615251.0,5617051.0,5618731.0,TARGET,newer_NNS2,NNS,4,10,1680.0,9.5,0.0
10,control,206.0,pizza,6.0,5669301.0,5670281.0,5671854.0,TARGET,newer_NNS2,NNS,12,3,1573.0,9.5,0.0
10,control,211.0,telephone,11.0,5830743.0,5832213.0,5833758.0,TARGET,newer_NNS2,NNS,14,5,1545.0,9.5,1.0
10,control,208.0,chair,8.0,5743075.0,5744905.0,5746362.0,TARGET,newer_NNS2,NNS,11,3,1457.0,9.5,0.0
10,control,213.0,swan,13.0,5876769.0,5877989.0,5879576.0,TARGET,newer_NNS2,NNS,4,5,1587.0,9.5,1.0
10,control,214.0,egg,14.0,5924989.0,5927159.0,5929380.0,TARGET,newer_NNS2,NNS,13,16,2221.0,9.5,1.0
10,control,202.0,apple,2.0,5565026.0,5566746.0,5567776.0,TARGET,newer_NNS2,NNS,14,16,1030.0,9.5,0.0
10,control,216.0,dog,16.0,5962111.0,5963691.0,5965701.0,TARGET,newer_NNS2,NNS,8,10,2010.0,9.5,1.0
10,exp,201.0,bluecup,1.0,5553272.0,5555442.0,5557464.0,TARGET,newer_NNS2,NNS,9,3,2022.0,8.0,0.0
10,exp,215.0,woodenbowl,15.0,5937054.0,5938214.0,5939556.0,COMPETITOR,newer_NNS2,NNS,15,10,1342.0,8.0,1.0
10,exp,203.0,lamp,3.0,5594286.0,5595466.0,5598914.0,COMPETITOR,newer_NNS2,NNS,1,3,3448.0,8.0,0.0
10,exp,212.0,key,12.0,5856650.0,5857980.0,5859391.0,TARGET,newer_NNS2,NNS,1,16,1411.0,8.0,1.0
10,exp,205.0,grapes,5.0,5645966.0,5646986.0,5648781.0,TARGET,newer_NNS2,NNS,6,16,1795.0,8.0,0.0
10,exp,210.0,icecream,10.0,5817260.0,5819290.0,5820221.0,COMPETITOR,newer_NNS2,NNS,4,10,931.0,8.0,1.0
10,exp,207.0,cat,7.0,5727930.0,5729210.0,5731225.0,COMPETITOR,newer_NNS2,NNS,15,5,2015.0,8.0,0.0
10,exp,209.0,chicken,9.0,5767508.0,5768668.0,5770651.0,COMPETITOR,newer_NNS2,NNS,11,5,1983.0,8.0,1.0
11,control,225.0,grapes,5.0,8435628.0,8436478.0,8438546.0,TARGET,newer_NS1,NS,6,16,2068.0,9.0,0.0
11,control,227.0,cat,7.0,8514361.0,8515661.0,8517438.0,TARGET,newer_NS1,NS,15,5,1777.0,9.0,0.0
11,control,232.0,key,12.0,8635238.0,8636438.0,8637973.0,TARGET,newer_NS1,NS,1,16,1535.0,9.0,1.0
11,control,229.0,chicken,9.0,8556577.0,8557567.0,8559656.0,TARGET,newer_NS1,NS,11,5,2089.0,9.0,1.0
11,control,230.0,icecream,10.0,8596860.0,8598870.0,8601923.0,TARGET,newer_NS1,NS,4,10,3053.0,9.0,1.0
11,control,235.0,woodenbowl,15.0,8714343.0,8715333.0,8717049.0,TARGET,newer_NS1,NS,15,10,1716.0,9.0,1.0
11,control,223.0,lamp,3.0,8377198.0,8378138.0,8380791.0,TARGET,newer_NS1,NS,1,3,2653.0,9.0,0.0
11,exp,222.0,apple,2.0,8341692.0,8343482.0,8349165.0,TARGET,newer_NS1,NS,14,16,5683.0,9.5,0.0
11,exp,236.0,dog,16.0,8740327.0,8741807.0,8745507.0,COMPETITOR,newer_NS1,NS,8,10,3700.0,9.5,1.0
11,exp,224.0,boat,4.0,8400845.0,8402265.0,8404080.0,TARGET,newer_NS1,NS,4,10,1815.0,9.5,0.0
11,exp,233.0,swan,13.0,8655269.0,8656359.0,8658718.0,COMPETITOR,newer_NS1,NS,4,5,2359.0,9.5,1.0
11,exp,226.0,pizza,6.0,8457519.0,8458509.0,8461803.0,COMPETITOR,newer_NS1,NS,12,3,3294.0,9.5,0.0
11,exp,231.0,telephone,11.0,8609392.0,8610752.0,8612667.0,COMPETITOR,newer_NS1,NS,14,5,1915.0,9.5,1.0
11,exp,228.0,chair,8.0,8528140.0,8529710.0,8532071.0,COMPETITOR,newer_NS1,NS,11,3,2361.0,9.5,0.0
11,exp,234.0,egg,14.0,8703575.0,8705305.0,8707209.0,COMPETITOR,newer_NS1,NS,13,16,1904.0,9.5,1.0
12,control,244.0,boat,4.0,2065421.0,2066841.0,2068328.0,TARGET,newer_NS2,NS,4,10,1487.0,9.5,0.0
12,control,246.0,pizza,6.0,2117614.0,2118604.0,2120419.0,TARGET,newer_NS2,NS,12,3,1815.0,9.5,0.0
12,control,251.0,telephone,11.0,2263754.0,2265114.0,2267426.0,TARGET,newer_NS2,NS,14,5,2312.0,9.5,1.0
12,control,248.0,chair,8.0,2186205.0,2187775.0,2189182.0,TARGET,newer_NS2,NS,11,3,1407.0,9.5,0.0
12,control,253.0,swan,13.0,2309623.0,2310713.0,2312749.0,TARGET,newer_NS2,NS,4,5,2036.0,9.5,1.0
12,control,254.0,egg,14.0,2355926.0,2357656.0,2359111.0,TARGET,newer_NS2,NS,13,16,1455.0,9.5,1.0
12,control,242.0,apple,2.0,2012208.0,2013998.0,2016134.0,TARGET,newer_NS2,NS,14,16,2136.0,9.5,0.0
12,control,256.0,dog,16.0,2393494.0,2394974.0,2397729.0,TARGET,newer_NS2,NS,8,10,2755.0,9.5,1.0
12,exp,241.0,bluecup,1.0,1997978.0,1999758.0,2003044.0,TARGET,newer_NS2,NS,9,3,3286.0,8.0,0.0
12,exp,255.0,woodenbowl,15.0,2367162.0,2368152.0,2370527.0,TARGET,newer_NS2,NS,15,10,2375.0,8.0,1.0
12,exp,243.0,lamp,3.0,2043928.0,2044868.0,2046799.0,TARGET,newer_NS2,NS,1,3,1931.0,8.0,0.0
12,exp,252.0,key,12.0,2289874.0,2291074.0,2292764.0,TARGET,newer_NS2,NS,1,16,1690.0,8.0,1.0
12,exp,245.0,grapes,5.0,2094403.0,2095253.0,2097241.0,TARGET,newer_NS2,NS,6,16,1988.0,8.0,0.0
12,exp,250.0,icecream,10.0,2251977.0,2253987.0,2255530.0,TARGET,newer_NS2,NS,4,10,1543.0,8.0,1.0
12,exp,247.0,cat,7.0,2170434.0,2171734.0,2174845.0,TARGET,newer_NS2,NS,15,5,3111.0,8.0,0.0
12,exp,249.0,chicken,9.0,2208882.0,2209872.0,2211799.0,TARGET,newer_NS2,NS,11,5,1927.0,8.0,1.0
15,control,301.0,dog,1.0,7537244.0,7538824.0,7541905.0,TARGET,newer_NNS2_reverse,NNS,8,10,3081.0,8.0,0.0
15,control,315.0,apple,15.0,8025118.0,8026838.0,8030217.0,TARGET,newer_NNS2_reverse,NNS,14,16,3379.0,8.0,1.0
15,control,303.0,egg,3.0,7587603.0,7589773.0,7591675.0,TARGET,newer_NNS2_reverse,NNS,13,16,1902.0,8.0,0.0
15,control,304.0,swan,4.0,7626953.0,7628043.0,7630493.0,TARGET,newer_NNS2_reverse,NNS,4,5,2450.0,8.0,0.0
15,control,313.0,boat,13.0,7976180.0,7977980.0,7983479.0,TARGET,newer_NNS2_reverse,NNS,4,10,5499.0,8.0,1.0
15,control,306.0,telephone,6.0,7720579.0,7722049.0,7724154.0,TARGET,newer_NNS2_reverse,NNS,14,5,2105.0,8.0,0.0
15,control,311.0,pizza,11.0,7901777.0,7902757.0,7904603.0,TARGET,newer_NNS2_reverse,NNS,12,3,1846.0,8.0,1.0
15,control,310.0,chair,10.0,7851742.0,7853572.0,7855385.0,TARGET,newer_NNS2_reverse,NNS,11,3,1813.0,8.0,1.0
15,exp,308.0,cat,8.0,7789756.0,7791036.0,7792646.0,COMPETITOR,newer_NNS2_reverse,NNS,15,5,1610.0,8.5,0.0
15,exp,305.0,key,5.0,7702434.0,7703764.0,7705969.0,TARGET,newer_NNS2_reverse,NNS,1,16,2205.0,8.5,0.0
15,exp,307.0,icecream,7.0,7750304.0,7752334.0,7756508.0,COMPETITOR,newer_NNS2_reverse,NNS,4,10,4174.0,8.5,0.0
15,exp,312.0,grapes,12.0,7916895.0,7917915.0,7922028.0,COMPETITOR,newer_NNS2_reverse,NNS,6,16,4113.0,8.5,1.0
15,exp,309.0,chicken,9.0,7832840.0,7834e3,7838584.0,TARGET,newer_NNS2_reverse,NNS,11,5,4584.0,8.5,1.0
15,exp,314.0,lamp,14.0,8002526.0,8003706.0,8009952.0,TARGET,newer_NNS2_reverse,NNS,1,3,6246.0,8.5,1.0
15,exp,302.0,woodenbowl,2.0,7555064.0,7556224.0,7558786.0,TARGET,newer_NNS2_reverse,NNS,15,10,2562.0,8.5,0.0
15,exp,316.0,bluecup,16.0,8059171.0,8061341.0,8067043.0,TARGET,newer_NNS2_reverse,NNS,9,3,5702.0,8.5,1.0
16,control,328.0,cat,8.0,1748103.0,1749403.0,1750887.0,TARGET,newer_NS1_reverse,NS,15,5,1484.0,8.5,0.0
16,control,325.0,key,5.0,1667764.0,1668964.0,1670386.0,TARGET,newer_NS1_reverse,NS,1,16,1422.0,8.5,0.0
16,control,327.0,icecream,7.0,1715941.0,1717951.0,1720165.0,TARGET,newer_NS1_reverse,NS,4,10,2214.0,8.5,0.0
16,control,332.0,grapes,12.0,1851548.0,1852398.0,1854259.0,TARGET,newer_NS1_reverse,NS,6,16,1861.0,8.5,1.0
16,control,329.0,chicken,9.0,1783612.0,1784602.0,1786632.0,TARGET,newer_NS1_reverse,NS,11,5,2030.0,8.5,1.0
16,control,334.0,lamp,14.0,1916873.0,1917813.0,1919703.0,TARGET,newer_NS1_reverse,NS,1,3,1890.0,8.5,1.0
16,control,322.0,woodenbowl,2.0,1581364.0,1582354.0,1584494.0,TARGET,newer_NS1_reverse,NS,15,10,2140.0,8.5,0.0
16,control,336.0,bluecup,16.0,1957344.0,1959124.0,1961489.0,TARGET,newer_NS1_reverse,NS,9,3,2365.0,8.5,1.0
16,exp,321.0,dog,1.0,1564592.0,1566072.0,1569357.0,COMPETITOR,newer_NS1_reverse,NS,8,10,3285.0,8.0,0.0
16,exp,335.0,apple,15.0,1927335.0,1929125.0,1931936.0,TARGET,newer_NS1_reverse,NS,14,16,2811.0,8.0,1.0
16,exp,323.0,egg,3.0,1611698.0,1613428.0,1614696.0,TARGET,newer_NS1_reverse,NS,13,16,1268.0,8.0,0.0
16,exp,324.0,swan,4.0,1645720.0,1646810.0,1648602.0,COMPETITOR,newer_NS1_reverse,NS,4,5,1792.0,8.0,0.0
16,exp,333.0,boat,13.0,1899416.0,1900836.0,1902478.0,COMPETITOR,newer_NS1_reverse,NS,4,10,1642.0,8.0,1.0
16,exp,326.0,telephone,6.0,1684092.0,1685452.0,1687667.0,COMPETITOR,newer_NS1_reverse,NS,14,5,2215.0,8.0,0.0
16,exp,331.0,pizza,11.0,1837088.0,1838078.0,1839699.0,COMPETITOR,newer_NS1_reverse,NS,12,3,1621.0,8.0,1.0
16,exp,330.0,chair,10.0,1797207.0,1798777.0,1800537.0,COMPETITOR,newer_NS1_reverse,NS,11,3,1760.0,8.0,1.0
17,control,341.0,dog,1.0,1916285.0,1917765.0,1919946.0,TARGET,newer_NS2_reverse,NS,8,10,2181.0,8.0,0.0
17,control,355.0,apple,15.0,2327148.0,2328938.0,2331423.0,TARGET,newer_NS2_reverse,NS,14,16,2485.0,8.0,1.0
17,control,343.0,egg,3.0,1962628.0,1964358.0,1965845.0,TARGET,newer_NS2_reverse,NS,13,16,1487.0,8.0,0.0
17,control,344.0,swan,4.0,2001307.0,2002397.0,2004294.0,TARGET,newer_NS2_reverse,NS,4,5,1897.0,8.0,0.0
17,control,353.0,boat,13.0,2277005.0,2278425.0,2280509.0,TARGET,newer_NS2_reverse,NS,4,10,2084.0,8.0,1.0
17,control,346.0,telephone,6.0,2041347.0,2042707.0,2045769.0,TARGET,newer_NS2_reverse,NS,14,5,3062.0,8.0,0.0
17,control,351.0,pizza,11.0,2211474.0,2212464.0,2214369.0,TARGET,newer_NS2_reverse,NS,12,3,1905.0,8.0,1.0
17,control,350.0,chair,10.0,2168698.0,2170268.0,2171927.0,TARGET,newer_NS2_reverse,NS,11,3,1659.0,8.0,1.0
17,exp,348.0,cat,8.0,2112030.0,2113330.0,2115772.0,TARGET,newer_NS2_reverse,NS,15,5,2442.0,8.5,0.0
17,exp,345.0,key,5.0,2022077.0,2023277.0,2025839.0,TARGET,newer_NS2_reverse,NS,1,16,2562.0,8.5,0.0
17,exp,347.0,icecream,7.0,2075961.0,2077971.0,2080403.0,COMPETITOR,newer_NS2_reverse,NS,4,10,2432.0,8.5,0.0
17,exp,352.0,grapes,12.0,2226655.0,2227505.0,2229482.0,TARGET,newer_NS2_reverse,NS,6,16,1977.0,8.5,1.0
17,exp,349.0,chicken,9.0,2152637.0,2153627.0,2156590.0,TARGET,newer_NS2_reverse,NS,11,5,2963.0,8.5,1.0
17,exp,354.0,lamp,14.0,2306186.0,2307126.0,2309542.0,TARGET,newer_NS2_reverse,NS,1,3,2416.0,8.5,1.0
17,exp,342.0,woodenbowl,2.0,1931734.0,1932724.0,1936315.0,TARGET,newer_NS2_reverse,NS,15,10,3591.0,8.5,0.0
17,exp,356.0,bluecup,16.0,2358797.0,2360577.0,2363641.0,TARGET,newer_NS2_reverse,NS,9,3,3064.0,8.5,1.0
19,control,384.0,boat,4.0,5102767.0,5104567.0,5107101.0,TARGET,newer_NNS2,NNS,4,10,2534.0,9.5,0.0
19,control,386.0,pizza,6.0,5174647.0,5175627.0,5177609.0,TARGET,newer_NNS2,NNS,12,3,1982.0,9.5,0.0
19,control,391.0,telephone,11.0,5345351.0,5346821.0,5349210.0,TARGET,newer_NNS2,NNS,14,5,2389.0,9.5,1.0
19,control,388.0,chair,8.0,5254461.0,5256291.0,5258109.0,TARGET,newer_NNS2,NNS,11,3,1818.0,9.5,0.0
19,control,393.0,swan,13.0,5396570.0,5397790.0,5399349.0,TARGET,newer_NNS2,NNS,4,5,1559.0,9.5,1.0
19,control,394.0,egg,14.0,5453529.0,5455699.0,5457727.0,TARGET,newer_NNS2,NNS,13,16,2028.0,9.5,1.0
19,control,382.0,apple,2.0,5048611.0,5050331.0,5052811.0,TARGET,newer_NNS2,NNS,14,16,2480.0,9.5,0.0
19,control,396.0,dog,16.0,5499710.0,5501290.0,5503402.0,TARGET,newer_NNS2,NNS,8,10,2112.0,9.5,1.0
19,exp,381.0,bluecup,1.0,5031022.0,5033192.0,5035938.0,COMPETITOR,newer_NNS2,NNS,9,3,2746.0,8.0,0.0
19,exp,395.0,woodenbowl,15.0,5465064.0,5466224.0,5471688.0,COMPETITOR,newer_NNS2,NNS,15,10,5464.0,8.0,1.0
19,exp,383.0,lamp,3.0,5079957.0,5081137.0,5084565.0,TARGET,newer_NNS2,NNS,1,3,3428.0,8.0,0.0
19,exp,392.0,key,12.0,5372772.0,5374102.0,5375763.0,COMPETITOR,newer_NNS2,NNS,1,16,1661.0,8.0,1.0
19,exp,385.0,grapes,5.0,5147105.0,5148125.0,5149912.0,COMPETITOR,newer_NNS2,NNS,6,16,1787.0,8.0,0.0
19,exp,390.0,icecream,10.0,5331223.0,5333253.0,5337297.0,COMPETITOR,newer_NNS2,NNS,4,10,4044.0,8.0,1.0
19,exp,387.0,cat,7.0,5238133.0,5239413.0,5241340.0,COMPETITOR,newer_NNS2,NNS,15,5,1927.0,8.0,0.0
19,exp,389.0,chicken,9.0,5281007.0,5282167.0,5284711.0,TARGET,newer_NNS2,NNS,11,5,2544.0,8.0,1.0
1,control,21.0,bluecup,1.0,20219394.0,20221564.0,20225377.0,TARGET,newer_NNS1,NNS,9,3,3813.0,8.0,0.0
1,control,35.0,woodenbowl,15.0,20722918.0,20724078.0,20728476.0,TARGET,newer_NNS1,NNS,15,10,4398.0,8.0,1.0
1,control,23.0,lamp,3.0,20276061.0,20277241.0,20280196.0,TARGET,newer_NNS1,NNS,1,3,2955.0,8.0,0.0
1,control,32.0,key,12.0,20614952.0,20616282.0,20618958.0,TARGET,newer_NNS1,NNS,1,16,2676.0,8.0,1.0
1,control,25.0,grapes,5.0,20345505.0,20346525.0,20348927.0,TARGET,newer_NNS1,NNS,6,16,2402.0,8.0,0.0
1,control,30.0,icecream,10.0,20560180.0,20562210.0,20566371.0,TARGET,newer_NNS1,NNS,4,10,4161.0,8.0,1.0
1,control,27.0,cat,7.0,20448238.0,20449518.0,20451853.0,TARGET,newer_NNS1,NNS,15,5,2335.0,8.0,0.0
1,control,29.0,chicken,9.0,20498001.0,20499161.0,20501639.0,TARGET,newer_NNS1,NNS,11,5,2478.0,8.0,1.0
1,exp,24.0,boat,4.0,20300495.0,20302295.0,20306389.0,COMPETITOR,newer_NNS1,NNS,4,10,4094.0,9.5,0.0
1,exp,26.0,pizza,6.0,20379538.0,20380518.0,20383001.0,COMPETITOR,newer_NNS1,NNS,12,3,2483.0,9.5,0.0
1,exp,31.0,telephone,11.0,20584430.0,20585900.0,20588508.0,COMPETITOR,newer_NNS1,NNS,14,5,2608.0,9.5,1.0
1,exp,28.0,chair,8.0,20466016.0,20467846.0,20470542.0,TARGET,newer_NNS1,NNS,11,3,2696.0,9.5,0.0
1,exp,33.0,swan,13.0,20639976.0,20641196.0,20643655.0,COMPETITOR,newer_NNS1,NNS,4,5,2459.0,9.5,1.0
1,exp,34.0,egg,14.0,20706556.0,20708726.0,20713147.0,TARGET,newer_NNS1,NNS,13,16,4421.0,9.5,1.0
1,exp,22.0,apple,2.0,20235316.0,20237036.0,20239770.0,COMPETITOR,newer_NNS1,NNS,14,16,2734.0,9.5,0.0
1,exp,36.0,dog,16.0,20751775.0,20753355.0,20756406.0,TARGET,newer_NNS1,NNS,8,10,3051.0,9.5,1.0
20,control,401.0,bluecup,1.0,2158419.0,2160199.0,2165102.0,TARGET,newer_NS1,NS,9,3,4903.0,8.0,0.0
20,control,415.0,woodenbowl,15.0,2553358.0,2554348.0,2557058.0,TARGET,newer_NS1,NS,15,10,2710.0,8.0,1.0
20,control,403.0,lamp,3.0,2213511.0,2214451.0,2219609.0,TARGET,newer_NS1,NS,1,3,5158.0,8.0,0.0
20,control,412.0,key,12.0,2474013.0,2475213.0,2476886.0,TARGET,newer_NS1,NS,1,16,1673.0,8.0,1.0
20,control,405.0,grapes,5.0,2270614.0,2271464.0,2273292.0,TARGET,newer_NS1,NS,6,16,1828.0,8.0,0.0
20,control,410.0,icecream,10.0,2434208.0,2436218.0,2438412.0,TARGET,newer_NS1,NS,4,10,2194.0,8.0,1.0
20,control,407.0,cat,7.0,2353518.0,2354818.0,2356832.0,TARGET,newer_NS1,NS,15,5,2014.0,8.0,0.0
20,control,409.0,chicken,9.0,2391048.0,2392038.0,2393066.0,TARGET,newer_NS1,NS,11,5,1028.0,8.0,1.0
20,exp,404.0,boat,4.0,2238095.0,2239515.0,2241242.0,COMPETITOR,newer_NS1,NS,4,10,1727.0,9.5,0.0
20,exp,406.0,pizza,6.0,2294943.0,2295933.0,2297765.0,COMPETITOR,newer_NS1,NS,12,3,1832.0,9.5,0.0
20,exp,411.0,telephone,11.0,2448781.0,2450141.0,2452341.0,COMPETITOR,newer_NS1,NS,14,5,2200.0,9.5,1.0
20,exp,408.0,chair,8.0,2367197.0,2368767.0,2371281.0,COMPETITOR,newer_NS1,NS,11,3,2514.0,9.5,0.0
20,exp,413.0,swan,13.0,2492866.0,2493956.0,2496815.0,COMPETITOR,newer_NS1,NS,4,5,2859.0,9.5,1.0
20,exp,414.0,egg,14.0,2542115.0,2543845.0,2545425.0,COMPETITOR,newer_NS1,NS,13,16,1580.0,9.5,1.0
20,exp,402.0,apple,2.0,2175201.0,2176991.0,2183319.0,COMPETITOR,newer_NS1,NS,14,16,6328.0,9.5,0.0
20,exp,416.0,dog,16.0,2580204.0,2581684.0,2583675.0,TARGET,newer_NS1,NS,8,10,1991.0,9.5,1.0
21,control,424.0,boat,4.0,7715785.0,7717205.0,7718976.0,TARGET,newer_NS2,NS,4,10,1771.0,9.5,0.0
21,control,426.0,pizza,6.0,7773550.0,7774540.0,7777387.0,TARGET,newer_NS2,NS,12,3,2847.0,9.5,0.0
21,control,431.0,telephone,11.0,7940185.0,7941545.0,7943572.0,TARGET,newer_NS2,NS,14,5,2027.0,9.5,1.0
21,control,428.0,chair,8.0,7863142.0,7864712.0,7866136.0,TARGET,newer_NS2,NS,11,3,1424.0,9.5,0.0
21,control,433.0,swan,13.0,7986585.0,7987675.0,7989374.0,TARGET,newer_NS2,NS,4,5,1699.0,9.5,1.0
21,control,434.0,egg,14.0,8032466.0,8034196.0,8035424.0,TARGET,newer_NS2,NS,13,16,1228.0,9.5,1.0
21,control,422.0,apple,2.0,7662290.0,7664080.0,7666141.0,TARGET,newer_NS2,NS,14,16,2061.0,9.5,0.0
21,control,436.0,dog,16.0,8071070.0,8072550.0,8074723.0,TARGET,newer_NS2,NS,8,10,2173.0,9.5,1.0
21,exp,421.0,bluecup,1.0,7636996.0,7638776.0,7644300.0,COMPETITOR,newer_NS2,NS,9,3,5524.0,8.0,0.0
21,exp,435.0,woodenbowl,15.0,8042407.0,8043397.0,8044585.0,COMPETITOR,newer_NS2,NS,15,10,1188.0,8.0,1.0
21,exp,423.0,lamp,3.0,7691604.0,7692544.0,7694711.0,TARGET,newer_NS2,NS,1,3,2167.0,8.0,0.0
21,exp,432.0,key,12.0,7966886.0,7968086.0,7970166.0,COMPETITOR,newer_NS2,NS,1,16,2080.0,8.0,1.0
21,exp,425.0,grapes,5.0,7747819.0,7748669.0,7751298.0,COMPETITOR,newer_NS2,NS,6,16,2629.0,8.0,0.0
21,exp,430.0,icecream,10.0,7928309.0,7930319.0,7931059.0,COMPETITOR,newer_NS2,NS,4,10,740.0,8.0,1.0
21,exp,427.0,cat,7.0,7832508.0,7833808.0,7851224.0,COMPETITOR,newer_NS2,NS,15,5,17416.0,8.0,0.0
21,exp,429.0,chicken,9.0,7884393.0,7885383.0,7886395.0,TARGET,newer_NS2,NS,11,5,1012.0,8.0,1.0
22,control,448.0,cat,8.0,2907179.0,2908459.0,2911203.0,TARGET,newer_NNS1_reverse,NNS,15,5,2744.0,8.5,0.0
22,control,445.0,key,5.0,2754295.0,2755625.0,2757683.0,TARGET,newer_NNS1_reverse,NNS,1,16,2058.0,8.5,0.0
22,control,447.0,icecream,7.0,2863348.0,2865378.0,2869993.0,TARGET,newer_NNS1_reverse,NNS,4,10,4615.0,8.5,0.0
22,control,452.0,grapes,12.0,3078873.0,3079893.0,3081996.0,TARGET,newer_NNS1_reverse,NNS,6,16,2103.0,8.5,1.0
22,control,449.0,chicken,9.0,2986897.0,2988057.0,2990408.0,TARGET,newer_NNS1_reverse,NNS,11,5,2351.0,8.5,1.0
22,control,454.0,lamp,14.0,3170310.0,3171490.0,3174833.0,TARGET,newer_NNS1_reverse,NNS,1,3,3343.0,8.5,1.0
22,control,442.0,woodenbowl,2.0,2640937.0,2642097.0,2646662.0,TARGET,newer_NNS1_reverse,NNS,15,10,4565.0,8.5,0.0
22,control,456.0,bluecup,16.0,3218481.0,3220651.0,3229084.0,TARGET,newer_NNS1_reverse,NNS,9,3,8433.0,8.5,1.0
22,exp,441.0,dog,1.0,2584533.0,2586113.0,2592915.0,COMPETITOR,newer_NNS1_reverse,NNS,8,10,6802.0,8.0,0.0
22,exp,455.0,apple,15.0,3183379.0,3185099.0,3186785.0,TARGET,newer_NNS1_reverse,NNS,14,16,1686.0,8.0,1.0
22,exp,443.0,egg,3.0,2674869.0,2677039.0,2680744.0,COMPETITOR,newer_NNS1_reverse,NNS,13,16,3705.0,8.0,0.0
22,exp,444.0,swan,4.0,2719347.0,2720437.0,2725041.0,TARGET,newer_NNS1_reverse,NNS,4,5,4604.0,8.0,0.0
22,exp,453.0,boat,13.0,3142617.0,3144417.0,3147575.0,TARGET,newer_NNS1_reverse,NNS,4,10,3158.0,8.0,1.0
22,exp,446.0,telephone,6.0,2816156.0,2817626.0,2820047.0,TARGET,newer_NNS1_reverse,NNS,14,5,2421.0,8.0,0.0
22,exp,451.0,pizza,11.0,3059326.0,3060306.0,3063259.0,TARGET,newer_NNS1_reverse,NNS,12,3,2953.0,8.0,1.0
22,exp,450.0,chair,10.0,3003137.0,3004967.0,3007696.0,TARGET,newer_NNS1_reverse,NNS,11,3,2729.0,8.0,1.0
25,control,508.0,cat,8.0,8641416.0,8642716.0,8645573.0,TARGET,newer_NS1_reverse,NS,15,5,2857.0,8.5,0.0
25,control,505.0,key,5.0,8562495.0,8563695.0,8565457.0,TARGET,newer_NS1_reverse,NS,1,16,1762.0,8.5,0.0
25,control,507.0,icecream,7.0,8607703.0,8609713.0,8611955.0,TARGET,newer_NS1_reverse,NS,4,10,2242.0,8.5,0.0
25,control,512.0,grapes,12.0,8751994.0,8752844.0,8755090.0,TARGET,newer_NS1_reverse,NS,6,16,2246.0,8.5,1.0
25,control,509.0,chicken,9.0,8679337.0,8680327.0,8681383.0,TARGET,newer_NS1_reverse,NS,11,5,1056.0,8.5,1.0
25,control,514.0,lamp,14.0,8822270.0,8823210.0,8825142.0,TARGET,newer_NS1_reverse,NS,1,3,1932.0,8.5,1.0
25,control,502.0,woodenbowl,2.0,8472744.0,8473734.0,8475492.0,TARGET,newer_NS1_reverse,NS,15,10,1758.0,8.5,0.0
25,control,516.0,bluecup,16.0,8862475.0,8864255.0,8866608.0,TARGET,newer_NS1_reverse,NS,9,3,2353.0,8.5,1.0
25,exp,501.0,dog,1.0,8457722.0,8459202.0,8461116.0,COMPETITOR,newer_NS1_reverse,NS,8,10,1914.0,8.0,0.0
25,exp,515.0,apple,15.0,8833337.0,8835127.0,8836854.0,TARGET,newer_NS1_reverse,NS,14,16,1727.0,8.0,1.0
25,exp,503.0,egg,3.0,8501693.0,8503423.0,8504653.0,COMPETITOR,newer_NS1_reverse,NS,13,16,1230.0,8.0,0.0
25,exp,504.0,swan,4.0,8538469.0,8539559.0,8542240.0,TARGET,newer_NS1_reverse,NS,4,5,2681.0,8.0,0.0
25,exp,513.0,boat,13.0,8801969.0,8803389.0,8805053.0,TARGET,newer_NS1_reverse,NS,4,10,1664.0,8.0,1.0
25,exp,506.0,telephone,6.0,8578110.0,8579470.0,8581538.0,TARGET,newer_NS1_reverse,NS,14,5,2068.0,8.0,0.0
25,exp,511.0,pizza,11.0,8736812.0,8737802.0,8740346.0,TARGET,newer_NS1_reverse,NS,12,3,2544.0,8.0,1.0
25,exp,510.0,chair,10.0,8694543.0,8696113.0,8698568.0,TARGET,newer_NS1_reverse,NS,11,3,2455.0,8.0,1.0
28,control,564.0,boat,4.0,5827952.0,5829752.0,5833623.0,TARGET,newer_NNS2,NNS,4,10,3871.0,9.5,0.0
28,control,566.0,pizza,6.0,5887839.0,5888819.0,5890777.0,TARGET,newer_NNS2,NNS,12,3,1958.0,9.5,0.0
28,control,571.0,telephone,11.0,6045481.0,6046951.0,6048921.0,TARGET,newer_NNS2,NNS,14,5,1970.0,9.5,1.0
28,control,568.0,chair,8.0,5963324.0,5965154.0,5967141.0,TARGET,newer_NNS2,NNS,11,3,1987.0,9.5,0.0
28,control,573.0,swan,13.0,6094667.0,6095887.0,6097411.0,TARGET,newer_NNS2,NNS,4,5,1524.0,9.5,1.0
28,control,574.0,egg,14.0,6139260.0,6141430.0,6142990.0,TARGET,newer_NNS2,NNS,13,16,1560.0,9.5,1.0
28,control,562.0,apple,2.0,5776965.0,5778685.0,5780916.0,TARGET,newer_NNS2,NNS,14,16,2231.0,9.5,0.0
28,control,576.0,dog,16.0,6172901.0,6174481.0,6176639.0,TARGET,newer_NNS2,NNS,8,10,2158.0,9.5,1.0
28,exp,561.0,bluecup,1.0,5761996.0,5764166.0,5767747.0,TARGET,newer_NNS2,NNS,9,3,3581.0,8.0,0.0
